delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400,unexp,7,11,95,0,529.0476949999575,,529.0329872998409,529.0476949999575,530.047813099809,530.047813099809,530.047813099809,531.4324273997918,space,1.369322899961844,None,531.4329798999242,531.5478053666341,,531.7942979999352,531.7943638998549,531.807091599796,531.807091599796,531.807091599796,534.9662885998841,400,1,[3.1698030999395996],[3.1698147000279278],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,8,0,96,4,534.9811785998754,,534.9672247997951,534.9811785998754,535.9812717000023,535.9812717000023,535.9812717000023,537.2319908998907,space,1.2437583999708295,None,537.2326238998212,537.6475353665339,537.9581559998915,537.9439503999893,537.9439909998327,537.9581559998915,537.9581559998915,537.9581559998915,541.8988219997846,600,1,[3.952594299800694],[3.9526052000001073],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,8,1,97,9,541.9147282999475,,541.8997387997806,541.9147282999475,542.9150936999358,542.9150936999358,542.9150936999358,543.4992647999898,space,0.5749921998940408,None,543.5000157000031,543.6144448666057,543.959338999819,543.9445504997857,543.9446067998651,543.959338999819,543.959338999819,543.959338999819,546.7987834999803,600,1,[2.851812700042501],[2.851822700118646],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,8,2,98,5,546.8148648999631,,546.7997604999691,546.8148648999631,547.8143328998704,547.8143328998704,547.8143328998704,550.0819906999823,space,2.2601165000814945,None,550.0827647999395,550.7975091664741,551.1069196998142,551.0937641998753,551.0938287999015,551.1069196998142,551.1069196998142,551.1069196998142,553.8818828999065,500,1,[2.785805799998343],[2.7858172999694943],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,8,3,99,3,553.8971009999514,,553.8829243998043,553.8971009999514,554.8975111998152,554.8975111998152,554.8975111998152,555.4654115999583,space,0.5606480001006275,None,555.4661675998941,555.5808321666593,555.8885882999748,555.8744029998779,555.8744463999756,555.8885882999748,555.8885882999748,555.8885882999748,558.7000391997863,600,1,[2.8232650000136346],[2.823276000097394],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,8,4,100,2,558.7139117999468,,558.700816999888,558.7139117999468,559.7143017998897,559.7143017998897,559.7143017998897,560.3480185999069,space,0.6281023998744786,None,560.3486375999637,561.0635206665067,561.3762573997956,561.3640094997827,561.3640745999292,561.3762573997956,561.3762573997956,561.3762573997956,563.3823473998345,300,1,[2.0159714999608696],[2.0159934998955578],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,8,5,101,0,563.3968656999059,,563.383321199799,563.3968656999059,564.3972066999413,564.3972066999413,564.3972066999413,565.0816651999485,space,0.6810490000061691,None,565.0825753998943,565.196841666537,565.5063220998272,565.495656899875,565.4956912999041,565.5063220998272,565.5063220998272,565.5063220998272,568.9478019999806,200,1,[3.45050899987109],[3.450518999947235],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,8,6,102,7,568.9631498998497,,568.9487858999055,568.9631498998497,569.9632355999202,569.9632355999202,569.9632355999202,570.5147858997807,space,0.546908900141716,None,570.5154613999184,570.9304729665785,571.2371403998695,571.2237471998669,571.2238008999266,571.2371403998695,571.2371403998695,571.2371403998695,573.847566699842,600,1,[2.621557499980554],[2.621567000169307],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,8,7,103,1,573.8629949998576,,573.848559099948,573.8629949998576,574.8635467998683,574.8635467998683,574.8635467998683,575.714849299984,space,0.8367751000914723,None,575.7156418999657,576.1303979666593,576.4434879999608,576.4241356998682,576.4242182997987,576.4434879999608,576.4434879999608,576.4434879999608,579.0476991999894,100,1,[2.621153100160882],[2.6211622001137584],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,8,8,104,8,579.063567499863,,579.0486631998792,579.063567499863,580.0636475000065,580.0636475000065,580.0636475000065,581.1472584998701,space,1.0699364999309182,None,581.1495453999378,581.8628998664828,582.1767149998341,582.1640796998981,582.1641249000095,582.1767149998341,582.1767149998341,582.1767149998341,584.5644409998786,500,1,[2.3981876999605447],[2.398196700029075],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,8,9,105,10,584.5798603999428,,584.5653740998823,584.5798603999428,585.5794712000061,585.5794712000061,585.5794712000061,585.9313456998207,space,0.33737129997462034,None,585.9321743999608,586.3461444664902,586.6559857998509,586.6438128999434,586.643858899828,586.6559857998509,586.6559857998509,586.6559857998509,589.2149666999467,500,1,[2.5683371000923216],[2.568348699947819],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,8,10,106,11,589.2293072999455,,589.2158932997845,589.2293072999455,590.229781899834,590.229781899834,590.229781899834,591.1820619998034,space,0.9494330000597984,None,591.1828210998792,591.8969852666526,592.2068333998322,592.1939782998525,592.1940456999,592.2068333998322,592.2068333998322,592.2068333998322,594.8326387999114,600,1,[2.635907399933785],[2.6359204999171197],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,8,11,107,6,594.8463125999551,,594.8335344998632,594.8463125999551,595.8464059999678,595.8464059999678,595.8464059999678,596.5643325999845,space,0.7056001999881119,None,596.5651103998534,596.6796262665341,596.9867670999374,596.9738202998415,596.9738578998949,596.9867670999374,596.9867670999374,596.9867670999374,606.8643711998593,645,1,[9.887767400126904],[9.887778599979356],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,9,0,108,3,606.879573599901,,606.8652877998538,606.879573599901,607.8793064998463,607.8793064998463,607.8793064998463,608.4641780999955,space,0.5738219001796097,None,608.4650109999347,608.579293066465,608.8860675999895,608.8740845997818,608.8741230999585,608.8860675999895,608.8860675999895,608.8860675999895,612.9463994000107,545,1,[4.070350999943912],[4.070361300138757],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,9,1,109,8,612.9620109999087,,612.9473698998336,612.9620109999087,613.9619850998279,613.9619850998279,613.9619850998279,614.6306171999313,space,0.6658338999841362,None,614.6313050999306,615.3460498664683,615.6568819999229,615.6435888998676,615.6436308999546,615.6568819999229,615.6568819999229,615.6568819999229,619.8141328999773,600,1,[4.167906800052151],[4.167918300023302],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,9,2,110,7,619.8287897999398,,619.8152575998101,619.8287897999398,620.8286875998601,620.8286875998601,620.8286875998601,621.3800686998293,space,0.5463664000853896,None,621.3807188998908,621.7952858666579,622.105356299784,622.0935257999226,622.0937491999939,622.105356299784,622.105356299784,622.105356299784,630.0296555999666,560,1,[7.933624099940062],[7.933638299815357],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,9,3,111,2,630.0451252998319,,630.0306810999755,630.0451252998319,631.0455086999573,631.0455086999573,631.0455086999573,631.6801368999295,space,0.6292175999842584,None,631.6809281997848,632.3951892664811,,632.6289599998854,632.6290030998643,632.6446557999589,632.6446557999589,632.6446557999589,635.2627038999926,300,1,[2.6316653001122177],[2.6316757001914084],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,9,4,112,1,635.2780651999637,,635.2639614997897,635.2780651999637,636.2783833998255,636.2783833998255,636.2783833998255,637.1140852998942,space,0.8290007999166846,None,637.1146296998486,637.5285752665407,637.8382333999034,637.8236717998516,637.8237294999417,637.8382333999034,637.8382333999034,637.8382333999034,639.863286799984,200,1,[2.037426099879667],[2.037438099971041],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,9,5,113,4,639.878096899949,,639.8642966998741,639.878096899949,640.8780679998454,640.8780679998454,640.8780679998454,641.4131283999886,space,0.5251744000706822,None,641.4139426997863,641.8283950666121,642.136215099832,642.1238395997789,642.1238814999815,642.136215099832,642.136215099832,642.136215099832,644.7797584999353,600,1,[2.653415100183338],[2.653429300058633],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,9,6,114,10,644.7946809998248,,644.7808381000068,644.7946809998248,645.79494599998,645.79494599998,645.79494599998,647.1123934998177,space,1.313786500133574,None,647.1130338998046,647.5278566666568,647.8359242998995,647.8240101998672,647.8240649998188,647.8359242998995,647.8359242998995,647.8359242998995,650.5129880998284,700,1,[2.6864867999684066],[2.6864971998147666],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,9,7,115,0,650.5279790998902,,650.5139273998793,650.5279790998902,651.5275816000067,651.5275816000067,651.5275816000067,652.1128409998491,space,0.5761702000163496,None,652.1134982998483,652.2278512665691,652.5364974997938,652.5234134998173,652.5234640999697,652.5364974997938,652.5364974997938,652.5364974997938,655.2295245998539,400,1,[2.7041605999693274],[2.7041720000561327],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,9,8,116,6,655.2442463999614,,655.2305157999508,655.2442463999614,656.2444372999016,656.2444372999016,656.2444372999016,656.8467623000033,space,0.5940076000988483,None,656.8476354999002,656.9610737665246,657.2754238999914,657.2634835999925,657.2635225998238,657.2754238999914,657.2754238999914,657.2754238999914,659.6796675999649,600,1,[2.4139751999173313],[2.4139890999067575],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,9,9,117,9,659.6940950998105,,659.6806818000041,659.6940950998105,660.6944809998386,660.6944809998386,660.6944809998386,661.3127474999055,space,0.6033912999555469,None,661.3134178000037,661.4282022666341,661.7365846999455,661.7233483998571,661.7233874998055,661.7365846999455,661.7365846999455,661.7365846999455,664.0958867999725,500,1,[2.370542800053954],[2.3705547000281513],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,9,10,118,11,664.1109483998735,,664.0968501998577,664.1109483998735,665.1113609999884,665.1113609999884,665.1113609999884,665.5624671999831,space,0.4356180001050234,None,665.5631973999552,666.2780187666106,666.5868214999791,666.5735698000062,666.5736207999289,666.5868214999791,666.5868214999791,666.5868214999791,668.9454649998806,500,1,[2.369764900067821],[2.3697744999080896],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,9,11,119,5,668.9608368999325,,668.9463710999116,668.9608368999325,669.9610356998164,669.9610356998164,669.9610356998164,670.5457052998245,space,0.5775961999315768,None,670.5462277999613,671.260975266636,671.5770914999302,671.5640894998796,671.5641389999073,671.5770914999302,671.5770914999302,671.5770914999302,674.9468898999039,450,1,[3.380523399915546],[3.38053399999626],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,10,0,120,5,674.9612153999042,,674.9476966999937,674.9612153999042,675.9606348997913,675.9606348997913,675.9606348997913,676.4450941998512,space,0.4758699999656528,None,676.4457797999494,677.1611883666521,677.4764756998047,677.4640306998044,677.4640685999766,677.4764756998047,677.4764756998047,677.4764756998047,680.0286546999123,500,1,[2.562586900079623],[2.562599200056866],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,10,1,121,6,680.0438773999922,,680.02966559981,680.0438773999922,681.0444277999923,681.0444277999923,681.0444277999923,681.4123285999522,space,0.3572448999620974,None,681.4131597999949,681.5274514665982,681.8361923999619,681.82374719996,681.8237974999938,681.8361923999619,681.8361923999619,681.8361923999619,684.0297916999552,500,1,[2.2037480000872165],[2.20376139995642],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,10,2,122,1,684.0441350999754,,684.0307702999562,684.0441350999754,685.0444925997872,685.0444925997872,685.0444925997872,685.5952523997985,space,0.5395861999131739,None,685.5958231999539,686.0111709666128,686.3270241999999,686.3134867998306,686.3135312998202,686.3270241999999,686.3270241999999,686.3270241999999,689.8124442999251,200,1,[3.4968351998832077],[3.4968465000856668],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,10,3,123,8,689.8270984999835,,689.8133880998939,689.8270984999835,690.8265929999761,690.8265929999761,690.8265929999761,691.3113570997957,space,0.47960299998521805,None,691.3119957998861,692.0268357664502,692.3353194999509,692.3234536999371,692.323491099989,692.3353194999509,692.3353194999509,692.3353194999509,695.0614616000094,500,1,[2.735734200105071],[2.735750400228426],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,10,4,124,0,695.0767633998767,,695.0628343999851,695.0767633998767,696.0767250999343,696.0767250999343,696.0767250999343,696.7615416999906,space,0.6697310998570174,None,696.7621056998614,696.8772157666428,697.1864055998158,697.1742526998278,697.1743193999864,697.1864055998158,697.1864055998158,697.1864055998158,699.6776425999124,300,1,[2.5006512000691146],[2.5006655000615865],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,10,5,125,10,699.6934237999376,,699.678588999901,699.6934237999376,700.6933478999417,700.6933478999417,700.6933478999417,701.261213199934,space,0.5645053000189364,None,701.261731099803,701.6768690664942,701.9858395999763,701.973152599996,701.9732051999308,701.9858395999763,701.9858395999763,701.9858395999763,705.4467432999518,500,1,[3.4713753000833094],[3.471386200049892],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,10,6,126,9,705.4603712998796,,705.4475143998861,705.4603712998796,706.4602628999855,706.4602628999855,706.4602628999855,706.827932999935,space,0.36339389998465776,None,706.8289762998465,706.9432239665805,707.2553725999314,707.2434769999236,707.2435220999178,707.2553725999314,707.2553725999314,707.2553725999314,709.6951740998775,600,1,[2.449305299902335],[2.4493165998719633],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,10,7,127,4,709.7102110998239,,709.6962054998148,709.7102110998239,710.7100726999342,710.7100726999342,710.7100726999342,711.5119670999702,space,0.7998687999788672,None,711.5127717999276,711.9265069666474,712.2363056999166,712.2237062999047,712.2237644998822,712.2363056999166,712.2363056999166,712.2363056999166,714.2294532000087,600,1,[2.0025806999765337],[2.002592399949208],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,10,8,128,2,714.2431952999905,,714.2304561999626,714.2431952999905,715.2429678000044,715.2429678000044,715.2429678000044,715.7948786998168,space,0.5494758000131696,None,715.7957450998947,716.5095470664712,716.8143332998734,716.8034434998408,716.8034841998015,716.8143332998734,716.8143332998734,716.8143332998734,719.2271688999608,300,1,[2.4220920000225306],[2.4221023998688906],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,10,9,129,7,719.242388199782,,719.228141099913,719.242388199782,720.2428240999579,720.2428240999579,720.2428240999579,721.2954784999602,space,1.050561900017783,None,721.2963698999956,721.7100340666404,722.0181379998103,722.003409099998,722.0034446998034,722.0181379998103,722.0181379998103,722.0181379998103,729.9605562998913,675,1,[7.954819600097835],[7.95482790004462],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,10,10,130,11,729.9758043999318,,729.9615245999303,729.9758043999318,730.9756542998366,730.9756542998366,730.9756542998366,731.5269615999423,space,0.5429372999351472,None,731.5274995998479,732.242848366561,732.5560620999895,732.5434914999641,732.5435322998092,732.5560620999895,732.5560620999895,732.5560620999895,735.6936422998551,333,1,[3.1480221999809146],[3.1480301001574844],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,10,11,131,3,735.7092372998595,,735.6946487999521,735.7092372998595,736.7093119998462,736.7093119998462,736.7093119998462,737.1107618999667,space,0.39976800000295043,None,737.1113983998075,737.2261295666142,737.5362379997969,737.5236344998702,737.5236758999527,737.5362379997969,737.5362379997969,737.5362379997969,741.7932050998788,455,1,[4.266834700014442],[4.266844299854711],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,11,0,132,8,741.8088289999869,,741.7942232999485,741.8088289999869,742.8086692998186,742.8086692998186,742.8086692998186,743.4266170999035,space,0.6108675000723451,None,743.4273021998815,744.1426756666663,744.4565211997833,744.4438544998411,744.443900299957,744.4565211997833,744.4565211997833,744.4565211997833,747.1607219998259,555,1,[2.714299699990079],[2.714309100061655],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,11,1,133,3,747.1754136998206,,747.1614342997782,747.1754136998206,748.1758705999237,748.1758705999237,748.1758705999237,748.7437556998339,space,0.5664049999322742,None,748.7442538999021,748.8590696666545,749.1694317997899,749.1534487998579,749.1534897999372,749.1694317997899,749.1694317997899,749.1694317997899,753.6594417998567,545,1,[4.503860699944198],[4.503873999929056],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,11,2,134,10,753.6750233999919,,753.6604269999079,753.6750233999919,754.6756816999987,754.6756816999987,754.6756816999987,755.2264041998424,space,0.5390663999132812,None,755.2268959998619,755.6421422665628,,755.9034376000054,755.9034742999356,755.9183613997884,755.9183613997884,755.9183613997884,759.0432570998091,500,1,[3.1375994998961687],[3.137610600097105],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,11,3,135,5,759.0586027998943,,759.0440785998944,759.0586027998943,760.0588761998806,760.0588761998806,760.0588761998806,760.6766218999401,space,0.6127377999946475,None,760.6773148998618,761.3922326665527,761.7045831999276,761.6933675999753,761.6934151998721,761.7045831999276,761.7045831999276,761.7045831999276,764.8278113999404,560,1,[3.132211099844426],[3.132224699947983],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,400,unexp,11,4,136,1,764.8420959999785,,764.8288228998426,764.8420959999785,765.8414030999411,765.8414030999411,765.8414030999411,766.4758679999504,space,0.6281061000190675,None,766.4764497999568,766.891694666647,767.2056201999076,767.1940421999898,767.1940774999093,767.2056201999076,767.2056201999076,767.2056201999076,771.6778373999987,200,1,[4.481096799951047],[4.481106699910015],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,11,5,137,6,771.691715599969,,771.678786699893,771.691715599969,772.6916558998637,772.6916558998637,772.6916558998637,773.259582699975,space,0.5543613000772893,None,773.2603090999182,773.37494216656,773.6895359999035,773.6766435999889,773.676693999907,773.6895359999035,773.6895359999035,773.6895359999035,776.4765892999712,700,1,[2.797753000166267],[2.797763300128281],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,11,6,138,7,776.4914564997889,,776.4775935998186,776.4914564997889,777.4916656999849,777.4916656999849,777.4916656999849,778.1257360999007,space,0.6175003000535071,None,778.1264189998619,778.5415494666124,778.8554258998483,778.8434504999314,778.8434952998068,778.8554258998483,778.8554258998483,778.8554258998483,781.7753813997842,600,1,[2.9297533000353724],[2.9297632998786867],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,11,7,139,11,781.7907808998134,,781.7763922999147,781.7907808998134,782.7912725999486,782.7912725999486,782.7912725999486,783.3768846997991,space,0.5837004999630153,None,783.3776185999159,784.091538366458,784.4075108999386,784.3931826998014,784.39323409996,784.4075108999386,784.4075108999386,784.4075108999386,789.1256072998513,350,1,[4.729873700067401],[4.729885600041598],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,11,8,140,4,789.1410163999535,,789.1266373000108,789.1410163999535,790.1411691999529,790.1411691999529,790.1411691999529,790.7919694997836,space,0.646101700142026,None,790.7925731998403,791.2079609665709,791.5194347999059,791.5029802999925,791.5030192998238,791.5194347999059,791.5194347999059,791.5194347999059,794.1757390999701,360,1,[2.6702658999711275],[2.6702800998464227],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,11,9,141,9,794.1908996999264,,794.1768379998393,794.1908996999264,795.1911887999158,795.1911887999158,795.1911887999158,795.9264203999192,space,0.7282428999897093,None,795.9271122999489,796.0411362664929,796.3550824997947,796.3432045998052,796.3432443998754,796.3550824997947,796.3550824997947,796.3550824997947,798.4592549998779,400,1,[2.1140478998422623],[2.114060399821028],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,11,10,142,0,798.4738198998384,,798.4603027999401,798.4738198998384,799.4742434998043,799.4742434998043,799.4742434998043,800.0585924999323,space,0.5784600998740643,None,800.0590618997812,800.1749382664605,800.4875558000058,800.4736421999987,800.4736851998605,800.4875558000058,800.4875558000058,800.4875558000058,803.3094736000057,300,1,[2.8339160999748856],[2.833931199973449],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,11,11,143,2,803.3242639999371,,803.3104212998878,803.3242639999371,804.3243793998845,804.3243793998845,804.3243793998845,805.5248794998042,space,1.184937900165096,None,805.5254386998713,806.2400460665269,806.5470269999932,806.532707599923,806.5327421999536,806.5470269999932,806.5470269999932,806.5470269999932,809.9766836999916,250,1,[3.441858100006357],[3.441885899985209],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,1000,exp,12,0,144,8,809.9903924998362,,809.9774913999718,809.9903924998362,810.9905303998385,810.9905303998385,810.9905303998385,811.5587708998937,space,0.5620230999775231,None,811.5594451997895,812.2740402664679,812.5867543998174,812.5732389998157,812.5732970999088,812.5867543998174,812.5867543998174,812.5867543998174,814.7918026999105,400,1,[2.2159932998474687],[2.2160036000423133],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.7,400,unexp,12,1,145,2,814.806872599991,,814.7926216998603,814.806872599991,815.8074336999562,815.8074336999562,815.8074336999562,816.4751362998504,space,0.656783799873665,None,816.4756778997835,817.190160466653,,817.4190545999445,817.4190990999341,817.4301293999888,817.4301293999888,817.4301293999888,820.8750059998129,350,1,[3.453832200029865],[3.453842299990356],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.4,1000,exp,12,2,146,4,820.8897037999704,,820.8759517997969,820.8897037999704,821.8900717999786,821.8900717999786,821.8900717999786,825.2751440999564,space,3.3780356000643224,None,825.2757248999551,825.6899968665714,825.9898665999062,825.9751907999162,825.975231999997,825.9898665999062,825.9898665999062,825.9898665999062,829.0247438999359,600,1,[3.0479588001035154],[3.04797019995749],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,1000,exp,12,3,147,9,829.0397106998134,,829.0256666999776,829.0397106998134,830.0396917997859,830.0396917997859,830.0396917997859,832.4414031999186,space,2.396288499934599,None,832.4421734998468,832.5568891666519,832.8659141999669,832.8532455000095,832.8532825999428,832.8659141999669,832.8659141999669,832.8659141999669,835.3084319999907,500,1,[2.453246699878946],[2.4532575998455286],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
0.1,400,unexp,12,4,148,0,835.3234641999006,,835.3093932999764,835.3234641999006,836.3233885997906,836.3233885997906,836.3233885997906,838.6243162997998,space,2.284512000158429,None,838.6250684999395,838.7396902666117,839.0453842999414,839.0327073999215,839.0327465999871,839.0453842999414,839.0453842999414,839.0453842999414,842.9075996999163,450,1,[3.872759700054303],[3.8727712999098003],088775,001,2024-11-08_14h58.10.819,Priyanshi.AU2220101_Intentional.binding,2024.1.5,None,2024-11-08 14h58.19.123752 +0530,
